Timestamp,X-Setpoint,Y-Setpoint,Z-Setpoint,X-Position,Y-Position,Z-Position,X-Error,Y-Error,Z-Error,Eucaledian-Error,X-Orientation,Y-Orientation,Z-Orientation,W-Orientation,X-Twist-Linear,Y-Twist-Linear,Z-Twist-Linear,X-Twist-Angular,Y-Twist-Angular,Z-Twist-Angular,X-Velocity-Following,Y-Velocity-Following,Z-Velocity-Following,X-Velocity,Y-Velocity,Z-Velocity,X-Velocity-Error,Y-Velocity-Error,Z-Velocity-Error,Eucalidean-Velocity-Error,Velocity-Setpoint
1645760529.666037,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.012705669738352299,0.03131773695349693,0.06333276629447937,0.011317686759866774,-0.007329598069190979,-0.004615604877471924,0.014251906884178496,-0.000992112838810392,-0.0013751304329823958,0.021257142368106108,-0.9997726006380127,-0.0364301362175793,0.050144799718205416,0.02512508744759231,-2.1542655304074287e-06,-2.789430436678208e-05,0.001852672197856009,1.5163309146847488,0.8072078611355076,0.17317197261381323,-0.0364301362175793,0.050144799718205416,0.02512508744759231,1.5880623011801434,0.7219805494140121,0.14244194874051416,1.750282118666224,2.0
1645760529.73374,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.01332204882055521,0.03228815272450447,0.06382408738136292,0.011934065842069685,-0.008300013840198517,-0.005106925964355469,0.015407558212635427,-0.0009863746318196003,-0.0013626858968355305,0.021250904634526446,-0.9997727692254067,-0.03683065867052374,0.050512174363270254,0.025520201694130305,-0.0020083338022232056,-0.0019119441276416183,0.00019900687038898492,1.3864361594749264,0.9285910636834561,0.20087201387825168,-0.03683065867052374,0.050512174363270254,0.025520201694130305,1.5531615733552726,0.7566956867722373,0.14765177091968293,1.7339839332539537,2.0
1645760529.804629,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.01245270948857069,0.030912799760699272,0.06385600566864014,0.011064726510085166,-0.006924660876393318,-0.00513884425163269,0.014028072613105909,-0.0009969093888933158,-0.00139929897526633,0.021270039303750432,-0.9997722634632246,-0.035886256503592076,0.050106408619274644,0.025759366730280224,-0.0005874439375475049,0.0008993953233584763,0.0009005514439195393,1.2929903420127056,1.0136311680550205,0.2257209809503124,-0.035886256503592076,0.050106408619274644,0.025759366730280224,1.4223224159785184,0.8784846550641815,0.17511264714797145,1.6808928530306069,2.0
1645760529.869595,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.01167361531406641,0.029741574078798294,0.06362223625183105,0.010285632335580885,-0.00575343519449234,-0.004905074834823608,0.012765422367285386,-0.0010154980629815966,-0.0014205102616986199,0.02130577983128762,-0.9997715048199514,-0.03553925165390132,0.04964316213675705,0.02576576554681309,0.0002665495267137885,-0.0007406238000839952,-0.00289700785651803,1.2052689983667355,1.0946779428676938,0.24912558771087343,-0.03553925165390132,0.04964316213675705,0.02576576554681309,1.3285295936666068,0.9639880059182635,0.1999552154034993,1.6535555161437094,2.0
1645760529.93717,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011627361178398132,0.029716676101088524,0.0637628510594368,0.010239378199912608,-0.00572853721678257,-0.005045689642429352,0.012771843583939922,-0.0010187936254947008,-0.0014194216464678926,0.021297097580494417,-0.9997716734073454,-0.03512441099484356,0.04986821094737623,0.026185523943235246,0.0014918294036760926,0.0005482496926560998,0.000186821911484003,1.1633599293543457,1.1317228062047255,0.2614691666015274,-0.03512441099484356,0.04986821094737623,0.026185523943235246,1.2403934093615792,1.0448097319203176,0.22294006376763817,1.6370416787411879,2.0
1645760530.001486,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011987032368779182,0.0305495448410511,0.06451673060655594,0.010599049390293658,-0.006561405956745148,-0.005799569189548492,0.013748705353285276,-0.001053585663724801,-0.001459724590935951,0.021297350461585485,-0.9997715891136484,-0.03419910279333682,0.05063258440983036,0.027271593527723795,-0.002025304827839136,0.0016642403788864615,0.001798196113668382,1.0333187671421873,1.2454992949669896,0.2933396795949129,-0.03419910279333682,0.05063258440983036,0.027271593527723795,1.1975590321476826,1.0810902217948952,0.23419757307380362,1.6302613920389237,2.0
1645760530.065853,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.012656718492507935,0.03188597410917282,0.06498675048351288,0.01126873551402241,-0.007897835224866867,-0.006269589066505432,0.01512177067631242,-0.0010460405546607158,-0.001504459848635471,0.02134253188318913,-0.9997705775892842,-0.033729006093267816,0.0512501538341583,0.02803744245877142,-0.0018039958085864782,0.003323541022837162,-0.001299713621847332,0.9466136642431136,1.319802742523998,0.31517032345363777,-0.033729006093267816,0.0512501538341583,0.02803744245877142,1.067047773235455,1.1942491411328313,0.2653022371361415,1.6233321405346135,2.0
1645760530.137071,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.013147487305104733,0.032825250178575516,0.06527237594127655,0.011759504326619208,-0.008837111294269562,-0.006555214524269104,0.016104388081956765,-0.0010300807285097547,-0.001534453916796052,0.02134198397415854,-0.9997705354424357,-0.033530092805310587,0.05139596521792585,0.027960064959394036,-0.0007159521337598562,0.0032680477015674114,0.0016737284604459997,0.9061940909113197,1.3536944812533194,0.32606561568085213,-0.033530092805310587,0.05139596521792585,0.027960064959394036,0.9801437570484242,1.268406777306072,0.28721025849424375,1.628504611532097,2.0
1645760530.204887,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011423810385167599,0.03149012476205826,0.06510782986879349,0.010035827406682074,-0.007501985877752304,-0.006390668451786041,0.014065499177326038,-0.0010612047767279704,-0.0015770377919060562,0.02135770474865306,-0.9997701561207991,-0.03266709396023072,0.04957445286074185,0.027095508622183236,0.0008219224400818348,-0.0006642541848123072,0.0005864163395017387,0.7848995545558844,1.45480718001142,0.353158474573881,-0.03266709396023072,0.04957445286074185,0.027095508622183236,0.9388611848715505,1.3041200283925776,0.2989701070586689,1.634494569531432,2.0
1645760530.269268,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.010121882893145084,0.03038061037659645,0.06520920991897583,0.00873389991465956,-0.006392471492290497,-0.006492048501968384,0.012621069417880043,-0.0010913386003808547,-0.0016081328024273732,0.02135728328016795,-0.9997700718271021,-0.03124472342630082,0.04972611311719522,0.02716802830678243,-0.0015174217987805605,0.0012302955146878958,-0.0005634891567751766,0.705605689278444,1.5196858526645318,0.3703170540780908,-0.03124472342630082,0.04972611311719522,0.02716802830678243,0.8161442779821853,1.4050810668942246,0.32599044626709855,1.6572911808385082,2.0
1645760530.33371,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.009718743152916431,0.030233997851610184,0.06537402421236038,0.008330760174430907,-0.00624585896730423,-0.006656862795352936,0.012358241849045229,-0.0011053580457185607,-0.0016334638609835394,0.0213681993139323,-0.9997697767991625,-0.030793193539544073,0.04932327760564775,0.027218090703495935,0.002668302971869707,3.6144483601674424e-05,-0.0001343680778518319,0.6687663796173954,1.549528561768421,0.37863985094479463,-0.030793193539544073,0.04932327760564775,0.027218090703495935,0.7363988828179882,1.470362575058884,0.34309896337459483,1.6798709222491157,2.0
1645760530.405046,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.009039215743541718,0.03055199421942234,0.0659482553601265,0.007651232765056193,-0.006563855335116386,-0.007231093943119049,0.012406219379795694,-0.0011307328769049922,-0.0016763219787220866,0.021355091644045365,-0.999769903239708,-0.0302768311932471,0.04817787933413034,0.02749291743683723,-0.002896405290812254,0.000368855078704655,-0.001474579912610352,0.559672959274582,1.6371425321881887,0.3990198405816685,-0.0302768311932471,0.04817787933413034,0.02749291743683723,0.6990432108106425,1.5013506824342906,0.3511469335079574,1.692932205121754,2.0
1645760530.469008,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.00916161946952343,0.031599417328834534,0.06611395627260208,0.007773636491037905,-0.00761127844452858,-0.007396794855594635,0.013155742396029681,-0.0011125982486754498,-0.0017228234116329845,0.02137334122945067,-0.9997695239180714,-0.030087455184547744,0.04865340014619579,0.028218665793197394,-0.0002539267879910767,0.0016558689530938864,0.0002577380510047076,0.4894175835910242,1.6931351348497552,0.4103759975636557,-0.030087455184547744,0.04865340014619579,0.028218665793197394,0.5897604144591297,1.588489132041993,0.37080117478847113,1.7345341104466754,2.0
1645760530.534619,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.009663120843470097,0.03309185430407524,0.06619393825531006,0.008275137864984572,-0.009103715419769287,-0.007476776838302612,0.01439644862521396,-0.0011046403556819549,-0.0017220924683881555,0.02133182658366739,-0.9997704090018901,-0.02996065973026533,0.04852945579026925,0.028295993499179342,-0.00020020274678245187,-0.00033241847995668617,0.002734015230089426,0.4576461639676082,1.7178537105710723,0.4150316361616043,-0.02996065973026533,0.04852945579026925,0.028295993499179342,0.5193782433212896,1.6446056790594858,0.3820800040644764,1.7664842848823004,2.0
1645760530.605384,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.008229396305978298,0.02991311065852642,0.0640602633357048,0.0068414133274927735,-0.005924971774220467,-0.005343101918697357,0.01050994600159736,-0.0011497099893554032,-0.0017500376399482752,0.02131012095668422,-0.9997707883235267,-0.028591916379020175,0.047340936614655826,0.0270407662424172,0.0019612882751971483,0.002931945724412799,0.0005190254887565967,0.3621845872193302,1.789439770688396,0.42929129975274416,-0.028591916379020175,0.047340936614655826,0.0270407662424172,0.4862380803466284,1.6705127739564165,0.38799086991918713,1.782576033124922,2.0
1645760530.669951,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.00740257790312171,0.027918579056859016,0.06212408468127251,0.006014594924636185,-0.0039304401725530624,-0.0034069232642650604,0.00795178207611783,-0.001185624022790979,-0.0018159151603838425,0.02131016310353273,-0.9997705775892842,-0.028022697888902014,0.04617406462347572,0.02660562904722404,-0.0004013466532342136,-0.0013683760771527886,0.0001798718585632743,0.3020812139553085,1.8343965323141316,0.4379430453048586,-0.028022697888902014,0.04617406462347572,0.02660562904722404,0.3902072851082322,1.7432657060649204,0.40268567070552014,1.8312271286449195,2.0
1645760530.734556,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.007180856540799141,0.027169249951839447,0.06097160652279854,0.005792873562313616,-0.003181111067533493,-0.002254445105791092,0.00698279130920877,-0.0011884895145813387,-0.001796563665380643,0.021301396559042507,-0.9997708304703753,-0.027948504514071347,0.045365615678724935,0.025640846033497082,0.000531580881215632,-0.0026834483724087477,9.69803077168766e-05,0.25201261596542235,1.8723008780415367,0.442228688441618,-0.027948504514071347,0.045365615678724935,0.025640846033497082,0.33002971846937984,1.7890309166354066,0.4123021992713615,1.865353676725758,2.0
1645760530.802562,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.007228012662380934,0.02704431861639023,0.060453083366155624,0.005840029683895409,-0.0030561797320842743,-0.001735921949148178,0.006816128393532257,-0.0011892794798776956,-0.0018328919027322242,0.021337684995610395,-0.9997699453865565,-0.02725659847535828,0.044656411821813236,0.025900488914201297,0.000583472428843379,0.00102673121728003,-0.0018080088775604965,0.2211282696177829,1.8956888761318618,0.4479774271529807,-0.02725659847535828,0.044656411821813236,0.025900488914201297,0.2792692144407806,1.8276444662197235,0.41632819952741673,1.8951529644753453,2.0
1645760530.869406,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.007872799411416054,0.02788614295423031,0.06056608632206917,0.006484816432930529,-0.0038980040699243546,-0.0018489249050617218,0.007788825534219531,-0.0012042295720822765,-0.0018569958047567965,0.021343669848098934,-0.9997697767991625,-0.02671861062575673,0.04553603639082793,0.026420993086344848,-0.0012464594328776002,0.0012411838397383692,0.0024691815488040447,0.14926464027952785,1.9508624612255496,0.4525463931690068,-0.02671861062575673,0.04553603639082793,0.026420993086344848,0.24784688024353962,1.8501528397410338,0.4215564340666359,1.9136884369069185,2.0
1645760530.934963,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.008569201454520226,0.029091769829392433,0.06087447330355644,0.007181218476034701,-0.005103630945086479,-0.002157311886548996,0.009070333080986169,-0.0011722696868268197,-0.0018778578979637287,0.021351214133982388,-0.9997696503586169,-0.02640750655684695,0.0459463064711697,0.026368275339477474,-0.004522824194282293,0.0006641658255830404,-0.00235818512737751,0.10822536230969217,1.9808307813390167,0.45093450014659425,-0.02640750655684695,0.0459463064711697,0.026368275339477474,0.1756721468363748,1.90491615475438,0.4261781178295293,1.9598964380637651,2.0
1645760531.00298,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.008270732127130032,0.027522308751940727,0.05927756428718567,0.006882749148644507,-0.0035341698676347733,-0.0005604028701782227,0.007757360625455559,-0.001179422303364147,-0.0019112311226308959,0.02137608077460379,-0.9997690603027377,-0.02667519893616701,0.04502877520497573,0.02607791689696774,0.0010778349824249744,0.0006904465844854715,0.0021711231674999,0.08494491765710879,1.998002112903343,0.45286000820541716,-0.02667519893616701,0.04502877520497573,0.02607791689696774,0.13490056124585917,1.9358020061340409,0.4248565832496265,1.9864618508059932,2.0
1645760531.069678,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.008345231413841248,0.02534806914627552,0.05643187090754509,0.006957248435355723,-0.0013599302619695663,0.0022852905094623566,0.007448172179892123,-0.001221615373467695,-0.0019739804125969342,0.021398629338557185,-0.9997683438063131,-0.027405468394746176,0.043462411081643615,0.025781644724423278,0.00015676754992455244,0.0010164297418668866,-0.0002808501012623311,0.030112267307447566,2.0384715552391945,0.44933220148604547,-0.027405468394746176,0.043462411081643615,0.025781644724423278,0.11235038605185496,1.9545397018216994,0.4270783634809939,2.003807371928964,2.0
1645760531.138077,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.008835859596729279,0.02502857893705368,0.05525994300842285,0.007447876618243754,-0.0010404400527477264,0.0034572184085845947,0.00827681948266361,-0.0012013275516512397,-0.002006800007128047,0.021395889793403955,-0.9997683859531616,-0.027790032693173858,0.04320466904209673,0.02495516718479868,-0.0018991953693330288,0.0029906847048550844,-0.0005854087648913268,0.0009331462530941959,2.0594473411301584,0.4458711150701735,-0.027790032693173858,0.04320466904209673,0.02495516718479868,0.05790230000062142,1.995266886197098,0.4243770343012468,2.0407200912281787,2.0
1645760531.203091,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.00977790541946888,0.02550637535750866,0.05436832457780838,0.008389922440983355,-0.0015182364732027054,0.004348836839199066,0.00957121843906271,-0.0011925723670537364,-0.002048209121153873,0.021398460751163084,-0.999768259512616,-0.027650188546712445,0.042966185069224935,0.023851179771112698,-0.0007774591795168817,0.0019474796717986465,-0.0008579227142035963,-0.031277661100476514,2.0808270763867496,0.44819272423706236,-0.027650188546712445,0.042966185069224935,0.023851179771112698,0.02858333479980664,2.0164811560609333,0.42201993529906084,2.0603674637226583,2.0
1645760531.270358,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.010193518362939358,0.025800170376896858,0.05400523543357849,0.008805535384453833,-0.0018120314925909042,0.004711925983428955,0.010150032414249851,-0.001158368717762003,-0.00207618293940009,0.02141367576347558,-0.9997678801909795,-0.027657326971363763,0.04305787787593249,0.023651259320152718,-0.002701553050428629,-0.0010378790320828557,-0.0005880874814465641,-0.043026604863653437,2.0891235001169077,0.4449521661794724,-0.027657326971363763,0.04305787787593249,0.023651259320152718,-0.003620334129112751,2.037769198510817,0.42454146491690964,2.0815263314818817,2.0
1645760531.335051,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011957062408328056,0.027491532266139984,0.05351615697145462,0.010569079429842532,-0.00350339338183403,0.005201004445552826,0.0122894122082734,-0.001151092582970397,-0.0021114366790688337,0.021388640535460024,-0.9997683859531616,-0.028536934405767374,0.043585580759855184,0.022687024552558385,-0.0013149851001799107,0.0006127136293798686,0.0008945720619522034,-0.0817091584480943,2.114657180273892,0.44052883303990176,-0.028536934405767374,0.043585580759855184,0.022687024552558385,-0.014489670457886062,2.0455379193570526,0.42226514162691403,2.0887180709494415,2.0
1645760531.406717,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011221617460250854,0.02504463866353035,0.05349940061569214,0.00983363448176533,-0.0010564997792243958,0.005217760801315308,0.011182199545894708,-0.0011542643802750323,-0.0021229319850459894,0.021430660943425384,-0.9997674165756458,-0.02707261255607534,0.042553575172860854,0.02208061913149579,-0.003433674806728959,7.208233000710586e-05,-0.0017149124760180712,-0.10444683032135978,2.131849276288589,0.41536809517626694,-0.02707261255607534,0.042553575172860854,0.02208061913149579,-0.05463654589201896,2.0721036051010313,0.418448213908406,2.114638836809453,2.0
1645760531.466914,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.010962472297251225,0.023944800719618797,0.053168829530477524,0.0095744893187657,4.333816468715668e-05,0.0055483318865299225,0.01106601602360857,-0.0011478576065520273,-0.002150055251901115,0.021448446913497066,-0.9997669951071607,-0.026900132319174232,0.04232287998849862,0.02123723702449696,-0.0015837106620892882,0.0020713580306619406,0.00023584166774526214,-0.11248061865935415,2.137141994223695,0.3917574182072254,-0.026900132319174232,0.04232287998849862,0.02123723702449696,-0.07754669800218554,2.0895263963000903,0.39413085815176996,2.127785981849052,2.0
1645760531.53803,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.010855366475880146,0.02267749048769474,0.053031742572784424,0.009467383497394621,0.0013106483966112137,0.0056854188442230225,0.011120842456420548,-0.0011963597388372086,-0.002191641679035716,0.021493122572918633,-0.9997658992890994,-0.025320184127109673,0.04189364117298512,0.021137513598591173,0.0011020742822438478,0.002355005592107773,0.0006640854990109798,-0.15373370618845808,2.138119089500461,0.3112008829705785,-0.025320184127109673,0.04189364117298512,0.021137513598591173,-0.08716043453224448,2.0952483530507098,0.37061990460863425,2.1295590426193107,2.0
1645760531.602752,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011283082887530327,0.022861337289214134,0.05297883599996567,0.009895099909044802,0.0011268015950918198,0.0057383254170417786,0.0114939576576803,-0.0012016759216959625,-0.0021896116332717954,0.021523721184937505,-0.9997652249395232,-0.02474612860423104,0.04139974662888274,0.022358451002214386,-0.00043987183016724885,7.979423389770047e-05,-0.003536605043336749,-0.2017767534861343,2.1150734810044334,0.26225570972174106,-0.02474612860423104,0.04139974662888274,0.022358451002214386,-0.12898757758422705,2.096719342871578,0.2888424319683641,2.120448006542077,2.0
1645760531.670728,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011456392705440521,0.023048361763358116,0.052913445979356766,0.010068409726954997,0.0009397771209478378,0.0058037154376506805,0.01165929536241894,-0.0011735678426881809,-0.0021913045042476287,0.021527640841848994,-0.9997651827926748,-0.024667563760769767,0.04134401520170822,0.022415318419630726,-0.001373659586533904,0.0013714802917093039,-0.0003183195367455484,-0.25958721355260633,2.077041713490782,0.2222092648936825,-0.024667563760769767,0.04134401520170822,0.022415318419630726,-0.17710918972536455,2.073729465802725,0.23984039130211032,2.095052499514888,2.0
1645760531.73518,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.01268056221306324,0.02471890114247799,0.05326559767127037,0.011292579234577715,-0.0007307622581720352,0.005451563745737076,0.012560887967059469,-0.0011640474705314333,-0.002204828827012911,0.02155916668453517,-0.9997645084430986,-0.024789691371024505,0.04160149475760146,0.022281664334840228,-0.0013604427222162485,0.0007368552032858132,-0.0012504628393799067,-0.2900951484211354,2.055180022062642,0.19954227167826222,-0.024789691371024505,0.04160149475760146,0.022281664334840228,-0.23479752218158184,2.0354402187331804,0.1999276005588423,2.0586689403409193,2.0
1645760531.802605,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011638297699391842,0.022583026438951492,0.05129445716738701,0.010250314720906317,0.0014051124453544617,0.007422704249620438,0.012733413966374141,-0.0011950315780417027,-0.0022076590043540304,0.02160489601516946,-0.9997634547718859,-0.02361721348482825,0.0409316277303303,0.022544936370451355,-0.0002828002907335758,0.00014233298134058736,0.0018519763834774494,-0.39418287310510974,1.9693101389974594,0.1571109270854822,-0.02361721348482825,0.0409316277303303,0.022544936370451355,-0.2664779349363071,2.0142483943323115,0.17699733530781087,2.0394938442133825,2.0
1645760531.867717,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.011022808030247688,0.021374650299549103,0.0496409572660923,0.009634825051762164,0.002613488584756851,0.009076204150915146,0.013492133194932796,-0.001201265483831362,-0.0022188360275386715,0.02163895066876631,-0.9997626961286126,-0.022271235905994734,0.04002239965240442,0.02196388426394152,0.0003003855817951262,-0.0008313583675771952,0.0003451715165283532,-0.4704330364414971,1.9000420556254953,0.14045547108717082,-0.022271235905994734,0.04002239965240442,0.02196388426394152,-0.371911637199115,1.929287739345055,0.13514704282154066,1.9694502203038,2.0
1645760531.936335,-0.0013879829784855247,0.023988138884305954,0.058717161417007446,-0.0109420670196414,0.0212726928293705,0.04902270436286926,0.009554084041155875,0.0027154460549354553,0.009694457054138184,0.013879361178284233,-0.0012007935955323608,-0.002221896325026299,0.021648138681741702,-0.9997625275412185,-0.021868090562089503,0.04023299777368796,0.021996455584947054,-0.0017057135701179504,0.0004325141781009734,0.0004224157601129263,-0.5173521391950293,1.8563152503033495,0.13384473294370663,-0.021868090562089503,0.04023299777368796,0.021996455584947054,-0.4485649458794076,1.8598090578518074,0.11845901550222376,1.9168027495528015,2.0
